Date,Open,High,Low,Close
8-May-2006,,,,1565.77,
9-May-2006,,,,1571.89,
10-May-2006,,,,1576.95,
11-May-2006,,,,1553.42,
12-May-2006,,,,1525.10,
15-May-2006,,,,1410.83,
16-May-2006,,,,1426.47,
17-May-2006,,,,1471.54,
18-May-2006,,,,1325.27,
19-May-2006,,,,1265.23,
22-May-2006,,,,1179.90,
23-May-2006,,,,1252.60,
24-May-2006,,,,1230.07,
25-May-2006,,,,1254.17,
26-May-2006,,,,1289.10,
29-May-2006,,,,1304.39,
30-May-2006,,,,1284.43,
31-May-2006,,,,1232.59,
1-June-2006,,,,1180.43,
2-June-2006,,,,1220.87,
5-June-2006,,,,1180.07,
6-June-2006,,,,1140.58,
7-June-2006,,,,1078.70,
8-June-2006,,,,1024.24,
9-June-2006,,,,1100.88,
12-June-2006,,,,1055.20,
13-June-2006,,,,998.17,
14-June-2006,,,,975.24,
15-June-2006,,,,1050.48,
16-June-2006,,,,1090.33,
19-June-2006,,,,1122.28,
20-June-2006,,,,1113.59,
21-June-2006,,,,1138.21,
22-June-2006,,,,1170.11,
23-June-2006,,,,1192.49,
26-June-2006,,,,1140.19,
27-June-2006,,,,1152.44,
28-June-2006,,,,1146.40,
29-June-2006,,,,1144.15,
30-June-2006,,,,1201.89,
3-July-2006,,,,1203.31,
4-July-2006,,,,1200.28,
5-July-2006,,,,1233.35,
6-July-2006,,,,1221.22,
7-July-2006,,,,1188.97,
10-July-2006,,,,1204.93,
11-July-2006,,,,1203.26,
12-July-2006,,,,1229.82,
13-July-2006,,,,1232.14,
14-July-2006,,,,1212.49,
17-July-2006,,,,1177.11,
18-July-2006,,,,1153.81,
19-July-2006,,,,1113.97,
20-July-2006,,,,1155.80,
21-July-2006,,,,1120.13,
24-July-2006,,,,1114.07,
25-July-2006,,,,1148.11,
26-July-2006,,,,1168.00,
27-July-2006,,,,1176.87,
28-July-2006,,,,1184.58,
31-July-2006,,,,1180.80,
1-August-2006,,,,1175.16,
2-August-2006,,,,1195.42,
3-August-2006,,,,1196.78,
4-August-2006,,,,1195.67,
7-August-2006,,,,1186.23,
8-August-2006,,,,1199.70,
9-August-2006,,,,1218.32,
10-August-2006,,,,1229.52,
11-August-2006,,,,1241.36,
14-August-2006,,,,1257.17,
16-August-2006,,,,1269.58,
17-August-2006,,,,1253.42,
18-August-2006,,,,1248.75,
21-August-2006,,,,1258.20,
22-August-2006,,,,1263.89,
23-August-2006,,,,1248.38,
24-August-2006,,,,1267.83,
25-August-2006,,,,1280.24,
28-August-2006,,,,1293.38,
29-August-2006,,,,1287.91,
30-August-2006,,,,1280.61,
31-August-2006,,,,1264.82,
1-September-2006,,,,1274.48,
4-September-2006,,,,1286.47,
5-September-2006,,,,1303.34,
6-September-2006,,,,1315.71,
7-September-2006,,,,1316.08,
8-September-2006,,,,1325.64,
11-September-2006,,,,1270.53,
12-September-2006,,,,1281.26,
13-September-2006,,,,1289.00,
14-September-2006,,,,1308.43,
15-September-2006,,,,1314.11,
18-September-2006,,,,1312.70,
19-September-2006,,,,1292.15,
20-September-2006,,,,1300.40,
21-September-2006,,,,1317.69,
22-September-2006,,,,1323.15,
25-September-2006,,,,1319.50,
26-September-2006,,,,1327.28,
27-September-2006,,,,1337.40,
28-September-2006,,,,1336.27,
29-September-2006,,,,1359.41,
3-October-2006,,,,1362.16,
4-October-2006,,,,1346.60,
5-October-2006,,,,1371.21,
6-October-2006,,,,1381.03,
9-October-2006,,,,1387.14,
10-October-2006,,,,1387.15,
11-October-2006,,,,1365.89,
12-October-2006,,,,1392.07,
13-October-2006,,,,1398.34,
16-October-2006,,,,1400.99,
17-October-2006,,,,1400.46,
18-October-2006,,,,1400.22,
19-October-2006,,,,1394.90,
20-October-2006,,,,1401.23,
23-October-2006,,,,1401.24,
26-October-2006,,,,1417.29,
27-October-2006,,,,1427.35,
30-October-2006,,,,1425.00,
31-October-2006,,,,1416.36,
1-November-2006,,,,1428.19,
2-November-2006,,,,1428.25,
3-November-2006,,,,1437.70,
6-November-2006,,,,1455.70,
7-November-2006,,,,1459.88,
8-November-2006,,,,1447.29,
9-November-2006,,,,1442.16,
10-November-2006,,,,1453.27,
13-November-2006,,,,1456.01,
14-November-2006,,,,1440.95,
15-November-2006,,,,1446.39,
16-November-2006,,,,1450.81,
17-November-2006,,,,1428.82,
20-November-2006,,,,1403.94,
21-November-2006,,,,1429.34,
22-November-2006,,,,1439.18,
23-November-2006,,,,1445.27,
24-November-2006,,,,1456.57,
27-November-2006,,,,1474.90,
28-November-2006,,,,1463.42,
29-November-2006,,,,1485.00,
30-November-2006,,,,1472.10,
1-December-2006,,,,1473.72,
4-December-2006,,,,1486.16,
5-December-2006,,,,1493.72,
6-December-2006,,,,1488.11,
7-December-2006,,,,1490.58,
8-December-2006,,,,1472.65,
11-December-2006,,,,1424.35,
12-December-2006,,,,1357.22,
13-December-2006,,,,1382.15,
14-December-2006,,,,1414.54,
15-December-2006,,,,1450.60,
18-December-2006,,,,1453.22,
19-December-2006,,,,1420.78,
20-December-2006,,,,1419.19,
21-December-2006,,,,1422.22,
22-December-2006,,,,1448.63,
26-December-2006,,,,1466.48,
27-December-2006,,,,1476.38,
28-December-2006,,,,1477.84,
29-December-2006,,,,1484.66,
1-January-2007,,,,1484.66,
2-January-2007,,,,1503.79,
3-January-2007,,,,1504.97,
4-January-2007,,,,1487.40,
5-January-2007,,,,1485.33,
8-January-2007,,,,1466.17,
9-January-2007,,,,1463.98,
10-January-2007,,,,1447.46,
11-January-2007,,,,1473.76,
12-January-2007,,,,1498.33,
15-January-2007,,,,1527.79,
16-January-2007,,,,1530.12,
17-January-2007,,,,1533.80,
18-January-2007,,,,1525.66,
19-January-2007,,,,1521.89,
22-January-2007,,,,1519.85,
23-January-2007,,,,1475.49,
24-January-2007,,,,1494.66,
25-January-2007,,,,1529.74,
26-January-2007,,,,1529.74,
29-January-2007,,,,1533.16,
30-January-2007,,,,1533.16,
31-January-2007,,,,1491.69,
1-February-2007,,,,1514.21,
2-February-2007,,,,1525.19,
5-February-2007,,,,1518.82,
6-February-2007,,,,1516.35,
7-February-2007,,,,1530.89,
8-February-2007,,,,1518.19,
9-February-2007,,,,1485.56,
12-February-2007,,,,1421.88,
13-February-2007,,,,1407.14,
14-February-2007,,,,1409.69,
15-February-2007,,,,1442.80,
16-February-2007,,,,1442.80,
19-February-2007,,,,1438.37,
20-February-2007,,,,1422.30,
21-February-2007,,,,1425.76,
22-February-2007,,,,1397.58,
23-February-2007,,,,1360.57,
26-February-2007,,,,1390.28,
27-February-2007,,,,1389.90,
28-February-2007,,,,1321.30,
1-March-2007,,,,1309.67,
2-March-2007,,,,1292.48,
5-March-2007,,,,1243.91,
6-March-2007,,,,1250.11,
7-March-2007,,,,1209.83,
8-March-2007,,,,1267.32,
9-March-2007,,,,1238.83,
12-March-2007,,,,1228.53,
13-March-2007,,,,1240.26,
14-March-2007,,,,1217.90,
15-March-2007,,,,1224.96,
16-March-2007,,,,1213.13,
19-March-2007,,,,1225.40,
20-March-2007,,,,1243.56,
21-March-2007,,,,1244.99,
22-March-2007,,,,1260.13,
23-March-2007,,,,1260.24,
26-March-2007,,,,1253.34,
27-March-2007,,,,1253.34,
28-March-2007,,,,1238.10,
29-March-2007,,,,1240.22,
30-March-2007,,,,1257.71,
2-April-2007,,,,1212.18,
3-April-2007,,,,1225.56,
4-April-2007,,,,1234.44,
5-April-2007,,,,1261.27,
6-April-2007,,,,1261.27,
9-April-2007,,,,1299.59,
10-April-2007,,,,1310.44,
11-April-2007,,,,1325.80,
12-April-2007,,,,1310.75,
13-April-2007,,,,1336.83,
16-April-2007,,,,1378.52,
17-April-2007,,,,1371.05,
18-April-2007,,,,1374.06,
19-April-2007,,,,1371.93,
20-April-2007,,,,1400.15,
23-April-2007,,,,1410.30,
24-April-2007,,,,1428.30,
25-April-2007,,,,1438.11,
26-April-2007,,,,1434.72,
27-April-2007,,,,1405.22,
30-April-2007,,,,1418.90,
1-May-2007,,,,1418.90,
2-May-2007,,,,1418.90,
3-May-2007,,,,1445.65,
4-May-2007,,,,1438.53,
7-May-2007,,,,1430.91,
8-May-2007,,,,1429.44,
9-May-2007,,,,1431.51,
10-May-2007,,,,1441.42,
11-May-2007,,,,1430.95,
14-May-2007,,,,1456.22,
15-May-2007,,,,1459.58,
16-May-2007,,,,1470.23,
17-May-2007,,,,1481.94,
18-May-2007,,,,1465.40,
21-May-2007,,,,1485.45,
22-May-2007,,,,1491.60,
23-May-2007,,,,1491.64,
24-May-2007,,,,1475.52,
25-May-2007,,,,1475.76,
28-May-2007,,,,1480.68,
29-May-2007,,,,1487.20,
30-May-2007,,,,1471.03,
31-May-2007,,,,1473.21,
1-June-2007,,,,1478.11,
4-June-2007,,,,1480.17,
5-June-2007,,,,1480.89,
6-June-2007,,,,1452.98,
7-June-2007,,,,1445.20,
8-June-2007,,,,1428.23,
11-June-2007,,,,1421.98,
12-June-2007,,,,1437.29,
13-June-2007,,,,1429.14,
14-June-2007,,,,1465.01,
15-June-2007,,,,1460.75,
18-June-2007,,,,1452.31,
19-June-2007,,,,1477.54,
20-June-2007,,,,1498.50,
21-June-2007,,,,1509.83,
22-June-2007,,,,1502.36,
25-June-2007,,,,1505.24,
26-June-2007,,,,1508.36,
27-June-2007,,,,1499.50,
28-June-2007,,,,1529.43,
29-June-2007,,,,1537.30,
2-July-2007,,,,1533.63,
3-July-2007,,,,1550.31,
4-July-2007,,,,1579.77,
5-July-2007,,,,1577.53,
6-July-2007,,,,1581.66,
9-July-2007,,,,1590.61,
10-July-2007,,,,1589.57,
11-July-2007,,,,1613.03,
12-July-2007,,,,1642.71,
13-July-2007,,,,1692.47,
16-July-2007,,,,1712.70,
17-July-2007,,,,1697.02,
18-July-2007,,,,1706.80,
19-July-2007,,,,1725.90,
20-July-2007,,,,1730.29,
23-July-2007,,,,1747.66,
24-July-2007,,,,1743.02,
25-July-2007,,,,1703.13,
26-July-2007,,,,1694.42,
27-July-2007,,,,1627.94,
30-July-2007,,,,1636.03,
31-July-2007,,,,1671.72,
1-August-2007,,,,1600.51,
2-August-2007,,,,1618.75,
3-August-2007,,,,1637.85,
6-August-2007,,,,1616.53,
7-August-2007,,,,1617.91,
8-August-2007,,,,1644.82,
9-August-2007,,,,1622.05,
10-August-2007,,,,1597.51,
13-August-2007,,,,1623.29,
14-August-2007,,,,1615.46,
15-August-2007,,,,1615.47,
16-August-2007,,,,1547.23,
17-August-2007,,,,1508.83,
20-August-2007,,,,1548.27,
21-August-2007,,,,1498.38,
22-August-2007,,,,1526.00,
23-August-2007,,,,1521.86,
24-August-2007,,,,1560.33,
27-August-2007,,,,1599.43,
28-August-2007,,,,1611.91,
29-August-2007,,,,1652.11,
30-August-2007,,,,1659.05,
31-August-2007,,,,1687.44,
3-September-2007,,,,1699.99,
4-September-2007,,,,1716.75,
5-September-2007,,,,1716.72,
6-September-2007,,,,1743.24,
7-September-2007,,,,1735.17,
10-September-2007,,,,1748.24,
11-September-2007,,,,1759.54,
12-September-2007,,,,1769.41,
13-September-2007,,,,1781.35,
14-September-2007,,,,1771.84,
17-September-2007,,,,1774.67,
18-September-2007,,,,1794.05,
19-September-2007,,,,1843.27,
20-September-2007,,,,1858.37,
21-September-2007,,,,1874.57,
24-September-2007,,,,1893.49,
25-September-2007,,,,1898.58,
26-September-2007,,,,1906.48,
27-September-2007,,,,1937.77,
28-September-2007,,,,1987.78,
1-October-2007,,,,2002.20,
2-October-2007,,,,2002.23,
3-October-2007,,,,2020.82,
4-October-2007,,,,2040.27,
5-October-2007,,,,2008.19,
8-October-2007,,,,1933.96,
9-October-2007,,,,2004.89,
10-October-2007,,,,2044.95,
11-October-2007,,,,2092.25,
12-October-2007,,,,2080.61,
15-October-2007,,,,2208.58,
16-October-2007,,,,2200.60,
17-October-2007,,,,2150.52,
18-October-2007,,,,2063.50,
19-October-2007,,,,1993.14,
22-October-2007,,,,2003.55,
23-October-2007,,,,2107.47,
24-October-2007,,,,2132.06,
25-October-2007,,,,2186.48,
26-October-2007,,,,2224.71,
29-October-2007,,,,2260.98,
30-October-2007,,,,2260.68,
31-October-2007,,,,2309.00,
1-November-2007,,,,2267.12,
2-November-2007,,,,2284.20,
5-November-2007,,,,2258.04,
6-November-2007,,,,2249.18,
7-November-2007,,,,2254.48,
8-November-2007,,,,2223.63,
9-November-2007,,,,2208.07,
12-November-2007,,,,2194.55,
13-November-2007,,,,2225.81,
14-November-2007,,,,2299.09,
15-November-2007,,,,2305.39,
16-November-2007,,,,2314.07,
19-November-2007,,,,2346.65,
20-November-2007,,,,2305.11,
21-November-2007,,,,2192.72,
22-November-2007,,,,2177.22,
23-November-2007,,,,2223.54,
26-November-2007,,,,2307.45,
27-November-2007,,,,2296.99,
28-November-2007,,,,2259.55,
29-November-2007,,,,2246.77,
30-November-2007,,,,2324.94,
3-December-2007,,,,2385.26,
4-December-2007,,,,2439.71,
5-December-2007,,,,2449.56,
6-December-2007,,,,2438.51,
7-December-2007,,,,2416.57,
10-December-2007,,,,2418.07,
11-December-2007,,,,2449.94,
12-December-2007,,,,2502.21,
13-December-2007,,,,2507.81,
14-December-2007,,,,2530.13,
17-December-2007,,,,2387.59,
18-December-2007,,,,2367.37,
19-December-2007,,,,2367.38,
20-December-2007,,,,2365.25,
21-December-2007,,,,2365.23,
24-December-2007,,,,2417.09,
26-December-2007,,,,2469.90,
27-December-2007,,,,2484.06,
28-December-2007,,,,2536.79,
31-December-2007,,,,2552.30,
2-January-2008,,,,2589.04,
3-January-2008,,,,2555.86,
4-January-2008,,,,2573.32,
7-January-2008,,,,2559.59,
8-January-2008,,,,2488.15,
9-January-2008,,,,2477.32,
10-January-2008,,,,2398.93,
11-January-2008,,,,2385.15,
14-January-2008,,,,2393.61,
15-January-2008,,,,2364.09,
16-January-2008,,,,2299.57,
17-January-2008,,,,2309.54,
18-January-2008,,,,2216.84,
21-January-2008,,,,1954.79,
22-January-2008,,,,1836.41,
23-January-2008,,,,1953.35,
24-January-2008,,,,1860.53,
25-January-2008,,,,2002.67,
28-January-2008,,,,1984.97,
29-January-2008,,,,1996.37,
30-January-2008,,,,1982.02,
31-January-2008,,,,1965.16,
1-February-2008,,,,2010.69,
4-February-2008,,,,2069.87,
5-February-2008,,,,2101.48,
6-February-2008,,,,2045.22,
7-February-2008,,,,1980.38,
8-February-2008,,,,1937.29,
11-February-2008,,,,1844.08,
12-February-2008,,,,1826.64,
13-February-2008,,,,1868.38,
14-February-2008,,,,1959.63,
15-February-2008,,,,2011.84,
18-February-2008,,,,2017.00,
19-February-2008,,,,2021.79,
20-February-2008,,,,1979.48,
21-February-2008,,,,2027.65,
22-February-2008,,,,2015.76,
25-February-2008,,,,2045.36,
26-February-2008,,,,2085.45,
27-February-2008,,,,2064.33,
28-February-2008,,,,2092.71,
29-February-2008,,,,2066.76,
3-March-2008,,,,1971.25,
4-March-2008,,,,1961.12,
5-March-2008,,,,1975.68,
7-March-2008,,,,1909.76,
10-March-2008,,,,1934.94,
11-March-2008,,,,1982.37,
12-March-2008,,,,1951.33,
13-March-2008,,,,1815.62,
14-March-2008,,,,1860.55,
17-March-2008,,,,1735.42,
18-March-2008,,,,1708.94,
19-March-2008,,,,1712.54,
24-March-2008,,,,1664.13,
25-March-2008,,,,1750.81,
26-March-2008,,,,1758.41,
27-March-2008,,,,1766.82,
28-March-2008,,,,1841.67,
31-March-2008,,,,1773.47,
1-April-2008,,,,1755.66,
2-April-2008,,,,1739.90,
3-April-2008,,,,1743.28,
4-April-2008,,,,1724.74,
7-April-2008,,,,1764.06,
8-April-2008,,,,1737.33,
9-April-2008,,,,1762.58,
10-April-2008,,,,1771.07,
11-April-2008,,,,1780.13,
15-April-2008,,,,1789.45,
16-April-2008,,,,1804.50,
17-April-2008,,,,1857.78,
21-April-2008,,,,1917.90,
22-April-2008,,,,1945.74,
23-April-2008,,,,1946.57,
24-April-2008,,,,1921.97,
25-April-2008,,,,1949.39,
28-April-2008,,,,1938.60,
29-April-2008,,,,1984.23,
30-April-2008,,,,1968.43,
2-May-2008,,,,1949.05,
5-May-2008,,,,1952.47,
6-May-2008,,,,1945.06,
7-May-2008,,,,1936.04,
8-May-2008,,,,1936.58,
9-May-2008,,,,1903.95,
12-May-2008,,,,1904.63,
13-May-2008,,,,1904.51,
14-May-2008,,,,1959.67,
15-May-2008,,,,1995.45,
16-May-2008,,,,2030.29,
20-May-2008,,,,2040.90,
21-May-2008,,,,2064.11,
22-May-2008,,,,2033.00,
23-May-2008,,,,1994.01,
26-May-2008,,,,1937.64,
27-May-2008,,,,1931.87,
28-May-2008,,,,1980.32,
29-May-2008,,,,1972.97,
30-May-2008,,,,1985.91,
2-June-2008,,,,1921.60,
3-June-2008,,,,1915.59,
4-June-2008,,,,1833.50,
5-June-2008,,,,1859.55,
6-June-2008,,,,1842.11,
9-June-2008,,,,1814.64,
10-June-2008,,,,1803.17,
11-June-2008,,,,1827.20,
12-June-2008,,,,1839.05,
13-June-2008,,,,1816.38,
16-June-2008,,,,1826.20,
17-June-2008,,,,1846.02,
18-June-2008,,,,1830.83,
19-June-2008,,,,1811.30,
20-June-2008,,,,1745.10,
23-June-2008,,,,1672.83,
24-June-2008,,,,1623.19,
25-June-2008,,,,1651.98,
26-June-2008,,,,1678.34,
27-June-2008,,,,1602.39,
30-June-2008,,,,1569.07,
1-July-2008,,,,1490.64,
2-July-2008,,,,1558.02,
3-July-2008,,,,1455.55,
4-July-2008,,,,1458.67,
7-July-2008,,,,1481.48,
8-July-2008,,,,1484.07,
9-July-2008,,,,1531.41,
10-July-2008,,,,1556.95,
11-July-2008,,,,1533.58,
14-July-2008,,,,1547.11,
15-July-2008,,,,1476.41,
16-July-2008,,,,1448.33,
17-July-2008,,,,1436.58,
18-July-2008,,,,1438.23,
21-July-2008,,,,1446.40,
22-July-2008,,,,1491.02,
23-July-2008,,,,1583.22,
24-July-2008,,,,1557.29,
25-July-2008,,,,1546.19,
28-July-2008,,,,1541.27,
29-July-2008,,,,1511.32,
30-July-2008,,,,1573.49,
31-July-2008,,,,1581.06,
1-August-2008,,,,1610.10,
4-August-2008,,,,1637.78,
5-August-2008,,,,1636.29,
6-August-2008,,,,1609.79,
7-August-2008,,,,1620.93,
8-August-2008,,,,1632.69,
11-August-2008,,,,1639.02,
12-August-2008,,,,1597.29,
13-August-2008,,,,1591.07,
14-August-2008,,,,1576.27,
18-August-2008,,,,1542.25,
19-August-2008,,,,1532.16,
20-August-2008,,,,1554.29,
21-August-2008,,,,1516.59,
22-August-2008,,,,1532.41,
25-August-2008,,,,1527.81,
26-August-2008,,,,1523.95,
27-August-2008,,,,1520.23,
28-August-2008,,,,1499.25,
29-August-2008,,,,1538.06,
1-September-2008,,,,1525.79,
2-September-2008,,,,1549.34,
4-September-2008,,,,1535.80,
5-September-2008,,,,1496.20,
8-September-2008,,,,1522.18,
9-September-2008,,,,1503.89,
10-September-2008,,,,1452.59,
11-September-2008,,,,1431.85,
12-September-2008,,,,1412.68,
15-September-2008,,,,1358.94,
16-September-2008,,,,1341.65,
17-September-2008,,,,1307.59,
18-September-2008,,,,1296.68,
19-September-2008,,,,1339.20,
22-September-2008,,,,1345.80,
23-September-2008,,,,1316.18,
24-September-2008,,,,1339.52,
25-September-2008,,,,1317.44,
26-September-2008,,,,1260.52,
29-September-2008,,,,1210.24,
30-September-2008,,,,1201.01,
1-October-2008,,,,1211.33,
3-October-2008,,,,1144.48,
6-October-2008,,,,1045.78,
7-October-2008,,,,1036.62,
8-October-2008,,,,993.55,
10-October-2008,,,,908.85,
13-October-2008,,,,959.83,
14-October-2008,,,,951.25,
15-October-2008,,,,896.78,
16-October-2008,,,,871.60,
17-October-2008,,,,822.56,
20-October-2008,,,,816.20,
21-October-2008,,,,844.58,
22-October-2008,,,,792.93,
23-October-2008,,,,734.76,
24-October-2008,,,,658.25,
27-October-2008,,,,633.91,
29-October-2008,,,,710.92,
31-October-2008,,,,770.02,
3-November-2008,,,,801.73,
4-November-2008,,,,825.65,
5-November-2008,,,,780.58,
6-November-2008,,,,733.67,
7-November-2008,,,,751.75,
10-November-2008,,,,808.64,
11-November-2008,,,,754.44,
12-November-2008,,,,735.51,
14-November-2008,,,,711.70,
17-November-2008,,,,699.98,
18-November-2008,,,,674.48,
19-November-2008,,,,665.29,
20-November-2008,,,,643.49,
21-November-2008,,,,654.75,
24-November-2008,,,,646.31,
25-November-2008,,,,636.16,
26-November-2008,,,,653.66,
27-November-2008,,,,653.66,
28-November-2008,,,,647.89,
1-December-2008,,,,643.03,
2-December-2008,,,,638.05,
3-December-2008,,,,648.72,
4-December-2008,,,,685.06,
5-December-2008,,,,673.52,
8-December-2008,,,,688.91,
10-December-2008,,,,741.80,
11-December-2008,,,,750.71,
12-December-2008,,,,752.32,
15-December-2008,,,,788.06,
16-December-2008,,,,802.19,
17-December-2008,,,,776.25,
18-December-2008,,,,794.21,
19-December-2008,,,,793.27,
22-December-2008,,,,784.50,
23-December-2008,,,,764.76,
24-December-2008,,,,751.21,
26-December-2008,,,,734.51,
29-December-2008,,,,754.64,
30-December-2008,,,,767.50,
31-December-2008,,,,767.19,
1-January-2009,,,,797.10,
2-January-2009,,,,803.10,
5-January-2009,,,,833.02,
6-January-2009,,,,861.55,
7-January-2009,,,,816.52,
9-January-2009,,,,782.20,
12-January-2009,,,,753.12,
13-January-2009,,,,747.18,
14-January-2009,,,,765.15,
15-January-2009,,,,741.75,
16-January-2009,,,,754.75,
19-January-2009,,,,764.53,
20-January-2009,,,,742.67,
21-January-2009,,,,721.25,
22-January-2009,,,,710.10,
23-January-2009,,,,689.73,
27-January-2009,,,,716.29,
28-January-2009,,,,735.33,
29-January-2009,,,,735.29,
30-January-2009,,,,755.71,
2-February-2009,,,,731.35,
3-February-2009,,,,737.65,
4-February-2009,,,,748.70,
5-February-2009,,,,749.76,
6-February-2009,,,,771.88,
9-February-2009,,,,791.90,
10-February-2009,,,,789.43,
11-February-2009,,,,783.26,
12-February-2009,,,,777.82,
13-February-2009,,,,794.34,
16-February-2009,,,,767.63,
17-February-2009,,,,742.85,
18-February-2009,,,,746.04,
19-February-2009,,,,744.40,
20-February-2009,,,,729.78,
24-February-2009,,,,722.07,
25-February-2009,,,,728.89,
26-February-2009,,,,735.99,
27-February-2009,,,,726.23,
2-March-2009,,,,701.64,
3-March-2009,,,,700.12,
4-March-2009,,,,715.11,
5-March-2009,,,,702.38,
6-March-2009,,,,710.46,
9-March-2009,,,,699.24,
12-March-2009,,,,713.99,
13-March-2009,,,,751.17,
16-March-2009,,,,762.89,
17-March-2009,,,,758.83,
18-March-2009,,,,771.27,
19-March-2009,,,,774.43,
20-March-2009,,,,782.25,
23-March-2009,,,,819.48,
24-March-2009,,,,807.91,
25-March-2009,,,,825.71,
26-March-2009,,,,849.19,
27-March-2009,,,,877.71,
30-March-2009,,,,834.93,
31-March-2009,,,,852.87,
1-April-2009,,,,858.90,
2-April-2009,,,,902.62,
6-April-2009,,,,919.86,
8-April-2009,,,,935.48,
9-April-2009,,,,959.84,
13-April-2009,,,,992.77,
15-April-2009,,,,1030.72,
16-April-2009,,,,977.60,
17-April-2009,,,,969.23,
20-April-2009,,,,985.75,
21-April-2009,,,,971.88,
22-April-2009,,,,963.85,
23-April-2009,,,,1002.60,
24-April-2009,,,,1021.85,
27-April-2009,,,,1013.10,
28-April-2009,,,,972.16,
29-April-2009,,,,987.82,
30-April-2009,,,,987.82,
4-May-2009,,,,1048.88,
5-May-2009,,,,1069.80,
6-May-2009,,,,1051.20,
7-May-2009,,,,1101.84,
8-May-2009,,,,1077.39,
11-May-2009,,,,1057.35,
12-May-2009,,,,1071.62,
13-May-2009,,,,1064.57,
14-May-2009,,,,1058.58,
15-May-2009,,,,1079.85,
18-May-2009,,,,1225.05,
19-May-2009,,,,1268.85,
20-May-2009,,,,1332.97,
21-May-2009,,,,1318.89,
22-May-2009,,,,1320.30,
25-May-2009,,,,1337.14,
26-May-2009,,,,1309.61,
27-May-2009,,,,1358.38,
28-May-2009,,,,1372.22,
29-May-2009,,,,1405.40,
1-June-2009,,,,1472.20,
2-June-2009,,,,1501.10,
3-June-2009,,,,1534.63,
4-June-2009,,,,1520.59,
5-June-2009,,,,1528.48,
8-June-2009,,,,1435.50,
9-June-2009,,,,1482.18,
10-June-2009,,,,1520.57,
11-June-2009,,,,1538.37,
12-June-2009,,,,1540.46,
15-June-2009,,,,1502.42,
16-June-2009,,,,1523.46,
17-June-2009,,,,1448.50,
18-June-2009,,,,1378.30,
19-June-2009,,,,1408.04,
22-June-2009,,,,1374.24,
23-June-2009,,,,1361.89,
24-June-2009,,,,1387.50,
25-June-2009,,,,1382.56,
26-June-2009,,,,1416.98,
29-June-2009,,,,1435.86,
30-June-2009,,,,1394.35,
1-July-2009,,,,1400.14,
2-July-2009,,,,1433.55,
3-July-2009,,,,1448.42,
6-July-2009,,,,1365.82,
7-July-2009,,,,1382.41,
8-July-2009,,,,1341.96,
9-July-2009,,,,1356.37,
10-July-2009,,,,1337.22,
13-July-2009,,,,1300.44,
14-July-2009,,,,1365.94,
15-July-2009,,,,1423.52,
16-July-2009,,,,1419.11,
17-July-2009,,,,1451.64,
20-July-2009,,,,1485.49,
21-July-2009,,,,1503.56,
22-July-2009,,,,1473.85,
23-July-2009,,,,1528.72,
24-July-2009,,,,1561.28,
27-July-2009,,,,1588.64,
28-July-2009,,,,1605.59,
29-July-2009,,,,1571.64,
30-July-2009,,,,1582.71,
31-July-2009,,,,1604.24,
3-August-2009,,,,1648.44,
4-August-2009,,,,1646.58,
5-August-2009,,,,1651.10,
6-August-2009,,,,1599.98,
7-August-2009,,,,1569.26,
10-August-2009,,,,1537.66,
11-August-2009,,,,1557.48,
12-August-2009,,,,1547.16,
13-August-2009,,,,1618.10,
14-August-2009,,,,1614.39,
17-August-2009,,,,1531.95,
18-August-2009,,,,1556.12,
19-August-2009,,,,1519.69,
20-August-2009,,,,1540.08,
21-August-2009,,,,1556.92,
24-August-2009,,,,1600.11,
25-August-2009,,,,1604.22,
26-August-2009,,,,1612.02,
27-August-2009,,,,1604.54,
28-August-2009,,,,1615.93,
31-August-2009,,,,1600.70,
1-September-2009,,,,1571.13,
2-September-2009,,,,1564.36,
3-September-2009,,,,1572.48,
4-September-2009,,,,1607.78,
7-September-2009,,,,1658.40,
8-September-2009,,,,1685.55,
9-September-2009,,,,1685.15,
10-September-2009,,,,1692.94,
11-September-2009,,,,1681.92,
14-September-2009,,,,1677.72,
15-September-2009,,,,1722.84,
16-September-2009,,,,1781.28,
17-September-2009,,,,1781.38,
18-September-2009,,,,1794.39,
22-September-2009,,,,1797.05,
23-September-2009,,,,1782.58,
24-September-2009,,,,1769.55,
25-September-2009,,,,1750.93,
29-September-2009,,,,1754.27,
30-September-2009,,,,1773.47,
1-October-2009,,,,1777.63,
5-October-2009,,,,1732.15,
6-October-2009,,,,1750.03,
7-October-2009,,,,1775.77,
8-October-2009,,,,1792.66,
9-October-2009,,,,1775.41,
12-October-2009,,,,1798.51,
14-October-2009,,,,1859.18,
15-October-2009,,,,1884.44,
16-October-2009,,,,1870.34,
20-October-2009,,,,1887.15,
21-October-2009,,,,1858.40,
22-October-2009,,,,1823.25,
23-October-2009,,,,1825.23,
26-October-2009,,,,1807.06,
27-October-2009,,,,1723.75,
28-October-2009,,,,1711.46,
29-October-2009,,,,1675.78,
30-October-2009,,,,1683.43,
3-November-2009,,,,1597.13,
4-November-2009,,,,1663.67,
5-November-2009,,,,1694.99,
6-November-2009,,,,1718.15,
9-November-2009,,,,1750.75,
10-November-2009,,,,1756.79,
11-November-2009,,,,1811.30,
12-November-2009,,,,1781.14,
13-November-2009,,,,1802.45,
16-November-2009,,,,1839.84,
